"학교명",학교 영문명,본분교구분명,대학구분명,학교구분명,설립형태구분명,시도코드,시도명,소재지도로명주소,소재지지번주소,도로명우편번호,소재지우편번호,홈페이지주소,대표전화번호,대표팩스번호,설립일자,기준연도,데이터기준일자
"세종대학교 행정대학원",Graduateschoolofpublicadministration,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",,05006,,pub.sejong.ac.kr,02-3408-3044,02-3408-3991,1994-10-21,2022,2022-12-21
"세종사이버대학교 경영대학원",Sejong Cyber Graduate School Of Business Administration,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",,05000,,graduate.sjcu.ac.kr,02-2204-8034,02-2204-8036,2013-03-01,2022,2022-12-21
"세종사이버대학교 대학원",Sejong Cyber University,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",,05000,,graduate.sjcu.ac.kr,02-2204-8034,02-2204-8036,2012-03-01,2022,2022-12-21
"세종사이버대학교 정보보호대학원",Sejong Cyber Graduate School Of Information Security,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",,05000,,graduate.sjcu.ac.kr,02-2204-8034,02-2204-8036,2012-03-01,2022,2022-12-21
"세한대학교 일반대학원",Graduate School of Liberal Arts Sehan University,본교,대학원,일반대학원,사립,46,전라남도,"전라남도 영암군 삼호읍 녹색로 1113 (산호리, 세한대학교)",,58447,,www.sehan.ac.kr,061-469-1114,061-462-2510,2000-03-06,2022,2022-12-21
"송원대학교 휴먼산업대학원","Graduate School Of Human Industry, Songwon University",본교,대학원,특수대학원,사립,29,광주광역시,"광주광역시 남구 송암로 73 (송하동, 송원대학)",,61756,,graduate.songwon.ac.kr/,062-360-5908,062-360-5909,2016-03-01,2022,2022-12-21
"수원가톨릭대학교 대학원",Graduate school of suwon catholic university,본교,대학원,일반대학원,사립,41,경기도,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교)",,18332,,www.suwoncatholic.ac.kr,031-290-8821,031-290-8899,1987-11-09,2022,2022-12-21
"수원대학교 경영대학원",The University of Suwon Graduate School Of Business Administration,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2002-10-30,2022,2022-12-21
"수원대학교 고용서비스대학원",The University of Suwon Graduate School Of Employment Services,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2016-03-02,2022,2022-12-21
"수원대학교 공공정책대학원",The University of Suwon Graduate School Of Public Policy And Management,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-229-8086,031-220-2311,2018-03-02,2022,2022-12-21
"수원대학교 공학대학원",The University of Suwon Graduate School Of Engineering,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon ac.kr,031-220-2251,031-220-2311,2002-10-30,2022,2022-12-21
"수원대학교 교육대학원",The University of Suwon Graduate School Of Education,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,1989-11-03,2022,2022-12-21
"수원대학교 글로벌창업대학원",The University of Suwon Graduate The Global Entrepreneurship,본교,대학원,특수대학원,사립,41,경기도,경기도 화성시 봉담읍 와우안길 17,,18323,,,031-229-8561,031-229-8575,2021-03-01,2022,2022-12-21
"수원대학교 금융공학대학원",The University of Suwon Graduate School Of Finacial Engineering,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,1997-10-25,2022,2022-12-21
"수원대학교 문화예술대학원",The University of Suwon Graduate School Of Culture And Arts,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-229-8141,031-220-2311,2018-03-02,2022,2022-12-21
"수원대학교 미술대학원",The University of Suwon Graduate School Of Art,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2231,2000-03-01,2022,2022-12-21
"수원대학교 뷰티사이언스대학원",The University of Suwon Graduate School Of Beauty Science,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2360,031-220-2311,2018-03-02,2022,2022-12-21
"수원대학교 사회복지대학원",The University of Suwon Graduate School Of Social Welfare,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2002-10-30,2022,2022-12-21
"수원대학교 스포츠과학대학원",The University of Suwon Graduate School Of Sport Science,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2017-03-02,2022,2022-12-21
"수원대학교 음악대학원",The University of Suwon Grauate School Of Music,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2000-03-01,2022,2022-12-21
"수원대학교 인공지능대학원",The University of Suwon Graduate School Of Artificial Intelligence,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,,031-229-8141,031-220-2311,2018-03-01,2022,2022-12-21
"수원대학교 일반대학원",The University of Suwon Graduate School,본교,대학원,일반대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,1988-11-26,2022,2022-12-21
"수원대학교 행정대학원",The University of Suwon Graduate School Of Public Administration,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,1986-11-29,2022,2022-12-21
"수원대학교 호텔관광대학원",The University of Suwon Graduate School Of Hotel And Tourism,본교,대학원,특수대학원,사립,41,경기도,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",,18323,,www.suwon.ac.kr,031-220-2251,031-220-2311,2000-03-01,2022,2022-12-21
"숙명여자대학교 TESOL 대학원",Graduate School Of Tesol,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-2077-7760,02-710-9080,1999-11-02,2022,2022-12-21
"숙명여자대학교 TESOL국제학대학원",Graduate School Of Tesol And International Studies,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-6325-3121,02-710-9080,2017-12-30,2022,2022-12-21
"숙명여자대학교 경영전문대학원",Sookmyung Business School,본교,대학원,전문대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,www.sookmyung.ac.kr/mba2/index.do,02-710-9073,02-2077-7909,2007-03-01,2022,2022-12-21
"숙명여자대학교 교육대학원",Graduate School Of Education,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,ed.sookmyung.ac.kr,02-710-9629,02-710-9080,1981-11-01,2022,2022-12-21
"숙명여자대학교 국제관계대학원",Graduate School Of  International Service,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9161,02-710-9852,1996-11-02,2022,2022-12-21
"숙명여자대학교 라이프스타일디자인대학원",Graduate School Of Life Style Design,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9079,02-710-9080,2007-03-01,2022,2022-12-21
"숙명여자대학교 문화예술대학원",Graduate School Of Arts,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-2077-7878,02-710-9080,2017-12-30,2022,2022-12-21
"숙명여자대학교 사회교육대학원",Graduate School Of Social Education,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9079,02-710-9080,2003-09-10,2022,2022-12-21
"숙명여자대학교 심리치료대학원",Graduate School Of Psychotherapy,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-710-9842,02-710-9080,2017-12-30,2022,2022-12-21
"숙명여자대학교 여성인적자원개발대학원",Graduate School Of Human Resource Development For Women,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9079,02-710-9080,2005-07-01,2022,2022-12-21
"숙명여자대학교 원격대학원",Graduate School Of Distance Learning,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-710-9161,02-710-9852,2001-03-01,2022,2022-12-21
"숙명여자대학교 음악치료대학원",Graduate School Of Music Therapy,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-710-9161,02-710-9852,1996-11-02,2022,2022-12-21
"숙명여자대학교 인적자원개발대학원",Graduate School Of Human Resource Development,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-710-9998,02-710-9080,2017-12-30,2022,2022-12-21
"숙명여자대학교 일반대학원",Graduate School,본교,대학원,일반대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gs.sookmyung.ac.kr/,02-2077-7927,02-710-9080,1938-04-20,2022,2022-12-21
"숙명여자대학교 임상약학대학원",Graduate School Of Clinical Pharmacy,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9161,02-710-9852,1994-10-01,2022,2022-12-21
"숙명여자대학교 전통문화예술대학원",Graduate School Of Traditional Culture And Arts,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9161,02-710-9852,1997-11-01,2022,2022-12-21
"숙명여자대학교 정책대학원",Graduate School Of Public Policy,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,gss.sookmyung.ac.kr,02-710-9929,02-710-9080,2017-12-30,2022,2022-12-21
"숙명여자대학교 정책산업대학원",Graduate School Of Public Policy And Industry,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,,02-710-9161,02-710-9852,2007-03-01,2022,2022-12-21
"숙명여자대학교 호스피탈리티경영전문대학원",Shbs(Sookmyung Hospitality Business School),본교,대학원,전문대학원,사립,11,서울특별시,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",,04310,,hmba.sookmyung.ac.kr,02-710-9073,02-2077-7909,2007-03-01,2022,2022-12-21
"순천대학교 경영행정대학원",Graduate School Of Business&Publicadministrati,본교,대학원,특수대학원,국립,46,전라남도,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",,57922,,www.scnu.ac.kr/gsba/main.do,061-750-3404,061-750-3408,1995-10-18,2022,2022-12-21
"순천대학교 교육대학원",Graduate School Of Education,본교,대학원,특수대학원,국립,46,전라남도,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",,57922,,www.scnu.ac.kr/gse/main.do,061-750-3144,061-750-3308,1993-09-06,2022,2022-12-21
"순천대학교 사회문화예술대학원",Graduate School Of Social Science And Cultural Art Sunchon National University,본교,대학원,특수대학원,국립,46,전라남도,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",,57922,,www.scnu.ac.kr/gsc/main.do,061-750-3606,061-750-3608,2008-03-01,2022,2022-12-21
"순천대학교 산업대학원",Graduate School Of Industry Sunchon National Unive,본교,대학원,특수대학원,국립,46,전라남도,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",,57922,,www.scnu.ac.kr/gsi/main.do,061-750-3507,061-750-3508,1994-10-21,2022,2022-12-21
"순천대학교 일반대학원",Bulletion To The Graduate School,본교,대학원,일반대학원,국립,46,전라남도,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",,57922,,www.scnu.ac.kr/ggs/main.do,061-750-3132,061-750-3139,1987-01-01,2022,2022-12-21
"순천향대학교 건강과학대학원",Soonchunhyang University Graduate School Of Healthcare Science,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",,31538,,home.sch.ac.kr/gradu/,041-530-1114,041-542-4615,2005-03-01,2022,2022-12-21
"순천향대학교 교육대학원",Soonchunhyang University Graduate School Of Education,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",,31538,,home.sch.ac.kr/gradu/,041-530-1114,041-542-4615,1996-03-01,2022,2022-12-21
"순천향대학교 글로벌경영대학원",Soonchunhyang University Graduate School Of Global Business,본교,대학원,특수대학원,사립,44,충청남도,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",,31538,,www.sch.ac.kr/gradu,041-530-1114,041-542-4615,2008-03-01,2022,2022-12-21
"순천향대학교 기술경영행정대학원","Soonchunhyang University Graduate School Of Technology, Business, And Public Administration",본교,대학원,특수대학원,사립,44,충청남도,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교)",,31538,,www.sch.ac.kr/gradu,041-530-1114,041-542-4615,2015-03-01,2022,2022-12-21
